date,600036,600519,002475,600276,601088,HS300
2024-10-17,196.61,8595.82,1400.91,2376.45,61.92,3788.22
2024-10-18,198.8,8828.97,1482.33,2435.77,62.91,3925.23
2024-10-21,198.01,8767.66,1514.05,2439.54,62.25,3935.2
2024-10-22,199.27,8839.02,1534.65,2448.95,62.37,3957.78
2024-10-23,201.18,8962.12,1507.18,2445.66,61.98,3973.21
2024-10-24,199.81,8885.24,1465.98,2350.56,62.22,3928.83
2024-10-25,198.99,8918.66,1446.37,2319.02,61.86,3956.42
2024-10-28,196.72,8949.56,1455.52,2346.8,62.03,3964.16
2024-10-29,197.04,8781.83,1448.65,2327.5,61.91,3924.65
2024-10-30,194.22,8783.74,1434.27,2281.36,61.37,3889.45
2024-10-31,192.19,8762.59,1409.42,2253.12,60.97,3891.04
2024-11-01,194.73,8792.54,1408.43,2298.31,62.0,3890.02
2024-11-04,197.62,8865.14,1428.71,2318.55,61.68,3944.76
2024-11-05,198.91,9009.81,1441.46,2351.03,61.96,4044.57
2024-11-06,196.88,8979.71,1380.31,2354.33,61.26,4024.28
2024-11-07,200.83,9372.35,1367.23,2413.17,61.74,4145.7
2024-11-08,197.82,9175.53,1346.63,2389.64,61.12,4104.05
2024-11-11,195.98,9115.43,1359.71,2386.34,60.31,4131.13
2024-11-12,193.09,9010.86,1387.18,2379.75,59.84,4085.74
2024-11-13,193.99,9017.4,1388.82,2382.57,60.3,4110.89
2024-11-14,194.93,8993.78,1340.09,2340.21,60.54,4039.62
2024-11-15,193.99,8919.41,1313.93,2304.9,61.07,3968.83
2024-11-18,194.3,8919.41,1288.1,2281.36,62.36,3950.38
2024-11-19,193.6,8833.59,1288.76,2292.19,62.04,3976.89
2024-11-20,192.66,8848.11,1290.72,2434.83,61.97,3985.77
2024-11-21,192.46,8849.72,1311.65,2422.12,62.12,3989.3
2024-11-22,188.63,8662.24,1259.98,2331.73,60.73,3865.7
2024-11-25,187.73,8615.76,1227.61,2307.72,61.04,3848.09
2024-11-26,188.4,8668.17,1243.96,2351.03,60.73,3840.18
2024-11-27,189.22,8718.67,1308.38,2412.7,61.53,3907.04
2024-11-28,188.71,8713.4,1277.97,2399.05,61.2,3872.55
2024-11-29,188.2,8752.29,1293.66,2445.66,60.89,3916.58
2024-12-02,188.86,8748.57,1355.14,2434.36,60.54,3947.63
2024-12-03,191.25,8757.31,1346.96,2395.76,61.16,3951.89
2024-12-04,190.04,8723.45,1323.42,2384.93,63.03,3930.56
2024-12-05,190.43,8678.22,1316.22,2363.74,62.85,3921.59
2024-12-06,193.52,8728.52,1343.69,2391.05,63.27,3973.14
2024-12-09,193.52,8717.42,1332.9,2383.99,63.43,3966.57
2024-12-10,197.04,8857.05,1365.93,2325.14,63.47,3995.64
2024-12-11,195.86,8801.83,1377.7,2326.08,64.31,3988.83
2024-12-12,197.82,8953.58,1381.62,2320.91,64.04,4028.5
2024-12-13,191.95,8718.42,1355.79,2252.65,63.53,3933.18
2024-12-16,193.67,8759.62,1329.63,2228.17,64.38,3911.84
2024-12-17,194.1,8914.39,1346.63,2248.41,63.73,3922.03
2024-12-18,196.72,8982.22,1338.79,2252.65,63.99,3941.89
2024-12-19,194.77,8879.26,1391.43,2250.29,63.54,3945.46
2024-12-20,194.34,8853.5,1378.68,2236.64,62.27,3927.74
2024-12-23,196.06,8875.86,1351.87,2217.81,62.71,3933.57
2024-12-24,199.46,8938.01,1382.6,2240.41,62.67,3983.69
2024-12-25,200.17,8893.7,1371.81,2254.06,63.83,3985.63
2024-12-26,200.48,8882.59,1412.69,2230.05,63.06,3987.48
2024-12-27,199.93,8888.52,1380.97,2229.58,63.12,3981.03
2024-12-30,201.03,8868.57,1390.78,2231.46,63.71,3999.05
2024-12-31,199.77,8863.55,1361.68,2220.16,64.41,3934.91
2025-01-02,196.69,8682.65,1310.99,2175.44,63.52,3820.4
2025-01-03,197.27,8617.33,1311.65,2147.67,63.0,3775.16
2025-01-06,198.8,8441.46,1303.8,2178.27,62.74,3768.97
2025-01-07,198.21,8442.47,1351.87,2132.6,62.03,3796.11
2025-01-08,199.7,8454.03,1309.03,2109.54,61.81,3789.22
2025-01-09,198.6,8461.56,1304.45,2087.41,60.5,3779.88
2025-01-10,198.52,8421.37,1276.66,2068.11,60.11,3732.48
2025-01-13,198.87,8461.46,1266.85,2074.7,59.82,3722.51
2025-01-14,201.92,8604.77,1324.07,2144.37,60.25,3820.54
2025-01-15,205.01,8598.59,1306.41,2125.07,60.14,3796.03
2025-01-16,206.38,8473.52,1311.32,2078.94,60.63,3800.38
2025-01-17,205.29,8515.58,1309.36,2076.11,60.54,3812.34
2025-01-20,202.98,8616.33,1362.66,2155.2,59.67,3829.68
2025-01-21,203.06,8582.91,1398.62,2183.92,59.14,3832.61
2025-01-22,200.36,8446.49,1339.77,2150.96,59.02,3797.02
2025-01-23,201.85,8456.54,1324.4,2128.84,59.34,3803.74
2025-01-24,203.53,8421.37,1368.54,2160.85,60.01,3832.86
2025-01-27,205.05,8416.29,1343.04,2161.32,60.93,3817.08
2025-02-05,202.51,8259.57,1350.56,2131.19,59.75,3795.08
2025-02-06,203.29,8304.99,1388.49,2147.67,59.88,3842.83
2025-02-07,203.29,8421.37,1421.84,2191.45,59.82,3892.7
2025-02-10,204.86,8398.8,1423.8,2172.15,59.52,3901.06
2025-02-11,206.34,8330.92,1409.74,2139.67,59.48,3883.14
2025-02-12,208.85,8456.54,1479.06,2151.43,59.15,3919.86
2025-02-13,209.2,8567.39,1448.33,2160.85,59.04,3905.14
2025-02-14,210.45,8617.33,1452.25,2201.33,59.06,3939.01
2025-02-17,209.24,8600.35,1427.4,2190.04,58.21,3947.4
2025-02-18,210.53,8617.33,1405.16,2169.32,57.54,3912.78
2025-02-19,210.25,8697.73,1426.75,2164.14,57.03,3940.16
2025-02-20,209.75,8612.31,1465.98,2248.41,57.14,3928.9
2025-02-21,207.99,8683.71,1499.66,2332.2,56.31,3978.44
2025-02-24,207.48,8637.78,1497.05,2323.26,56.69,3969.72
2025-02-25,206.54,8511.81,1538.9,2289.37,56.56,3925.65
2025-02-26,208.3,8542.01,1498.68,2297.84,56.47,3959.94
2025-02-27,211.82,8670.39,1486.58,2314.79,56.67,3968.12
2025-02-28,210.53,8746.92,1439.83,2222.99,56.38,3890.05
2025-03-03,210.53,8677.73,1412.36,2221.11,56.47,3888.47
2025-03-04,209.55,8592.76,1397.32,2218.28,56.28,3885.22
2025-03-05,213.81,8573.97,1399.28,2223.93,56.66,3902.57
2025-03-06,214.09,8773.0,1414.32,2249.35,56.42,3956.24
2025-03-07,216.47,8848.47,1386.85,2209.81,56.82,3944.01
2025-03-10,214.52,8858.02,1372.14,2200.86,57.03,3928.8
2025-03-11,216.24,8987.56,1345.65,2193.8,57.36,3941.42
2025-03-12,216.35,8956.91,1354.81,2177.8,56.86,3927.23
2025-03-13,217.53,8932.74,1348.92,2179.21,58.15,3911.58
2025-03-14,222.69,9386.18,1369.52,2250.29,58.1,4006.56
2025-03-17,222.22,9435.67,1358.73,2247.47,57.96,3996.79
2025-03-18,222.61,9366.03,1364.94,2248.41,57.61,4007.72
2025-03-19,226.05,9424.87,1360.69,2285.6,57.61,4010.17
2025-03-20,223.0,9265.53,1350.56,2254.53,57.68,3974.99
2025-03-21,220.89,9113.53,1332.25,2170.74,57.55,3914.7
2025-03-24,222.26,9160.01,1371.48,2147.2,58.05,3934.85
2025-03-25,222.41,9122.32,1362.33,2171.68,58.68,3932.3
2025-03-26,212.91,9124.84,1361.68,2235.7,58.96,3919.36
2025-03-27,215.26,9190.16,1362.33,2337.38,58.91,3932.41
2025-03-28,215.1,9171.11,1376.39,2347.74,58.76,3915.17
2025-03-31,215.38,9049.46,1365.93,2375.51,59.28,3887.31
2025-04-01,213.73,9024.44,1351.21,2497.91,59.58,3887.68
2025-04-02,213.19,8989.27,1315.57,2453.19,59.58,3884.39
2025-04-03,212.87,9089.06,1187.06,2462.13,59.89,3861.5
2025-04-07,205.76,8742.95,1071.31,2351.98,58.27,3589.44
2025-04-08,207.01,8969.07,977.14,2351.98,60.11,3650.76
2025-04-09,204.31,8949.17,966.67,2329.38,60.39,3686.79
2025-04-10,206.81,8989.17,1033.71,2342.56,59.92,3735.12
2025-04-11,208.42,9089.56,1081.12,2336.91,58.95,3750.52
2025-04-14,208.3,9004.19,1081.77,2359.98,59.53,3759.14
2025-04-15,210.72,9034.39,1036.32,2331.73,59.53,3761.23
2025-04-16,211.31,9040.27,996.43,2361.39,60.39,3772.82
2025-04-17,210.8,9094.69,992.18,2355.74,60.21,3772.22
2025-04-18,213.26,9074.29,1008.2,2319.02,60.13,3772.52
2025-04-21,211.43,8999.22,1038.28,2374.1,59.85,3784.88
2025-04-22,210.37,8988.16,1019.64,2458.84,59.57,3783.95
2025-04-23,210.29,9004.24,1059.86,2464.49,59.47,3786.88
2025-04-24,211.15,9005.5,1034.69,2466.37,59.87,3784.36
2025-04-25,210.64,8994.19,1062.48,2425.88,59.61,3786.99
2025-04-28,211.7,8994.19,1040.9,2411.76,58.93,3781.62
2025-04-29,210.33,8964.04,1027.17,2394.34,59.2,3775.08
2025-04-30,205.41,8979.12,1037.63,2464.96,59.23,3770.57
2025-05-06,207.87,8995.2,1069.02,2460.25,59.28,3808.54
2025-05-07,210.41,9019.32,1059.54,2484.26,59.71,3831.63
2025-05-08,213.46,9135.84,1099.43,2486.61,59.48,3852.9
2025-05-09,216.12,9201.11,1077.85,2545.46,59.77,3846.16
2025-05-12,217.37,9268.04,1144.55,2445.66,59.49,3890.61
2025-05-13,220.34,9196.69,1134.09,2471.08,59.98,3896.26
2025-05-14,221.32,9421.25,1124.94,2549.69,60.21,3943.21
2025-05-15,221.75,9406.27,1096.81,2586.88,60.99,3907.2
2025-05-16,219.21,9316.43,1091.58,2594.41,60.39,3889.09
2025-05-19,217.53,9139.81,1082.75,2575.58,60.11,3877.15
2025-05-20,217.76,9175.08,1094.85,2622.66,60.08,3898.17
2025-05-21,217.76,9149.81,1079.16,2692.8,61.03,3916.38
2025-05-22,220.15,9144.94,1067.71,2676.8,61.33,3913.87
2025-05-23,218.35,9107.75,1052.34,2634.42,60.63,3882.27
2025-05-26,217.37,8996.7,1050.38,2580.28,60.56,3860.11
2025-05-27,217.14,8963.54,1026.84,2583.57,60.45,3839.4
2025-05-28,216.9,8928.87,1022.59,2622.65,60.74,3836.24
2025-05-29,216.08,8943.94,1055.94,2615.59,60.72,3858.7
2025-05-30,215.92,8853.5,1022.91,2645.71,60.49,3840.23
2025-06-03,218.04,8788.18,1020.3,2652.3,60.1,3852.01
2025-06-04,218.39,8793.0,1035.99,2671.61,60.22,3868.74
2025-06-05,219.6,8813.3,1063.13,2605.23,60.23,3877.56
2025-06-06,219.99,8775.06,1053.0,2601.46,60.47,3873.98
2025-06-09,220.5,8673.16,1072.94,2627.83,60.43,3885.25
2025-06-10,220.77,8617.38,1068.04,2664.07,60.58,3865.47
2025-06-11,223.27,8642.46,1074.25,2644.3,60.63,3894.63
2025-06-12,222.96,8536.94,1070.0,2696.56,59.95,3892.2
2025-06-13,222.77,8375.89,1050.71,2605.7,60.19,3864.18
2025-06-16,225.11,8352.48,1072.29,2599.58,59.97,3873.8
2025-06-17,225.89,8376.14,1097.14,2509.2,60.43,3870.38
2025-06-18,225.39,8366.09,1105.97,2507.78,60.15,3874.97
2025-06-19,224.53,8371.12,1098.78,2496.96,60.32,3843.09
2025-06-20,225.93,8384.48,1114.8,2505.43,60.37,3846.64
2025-06-23,226.95,8340.97,1114.14,2514.84,60.78,3857.9
2025-06-24,228.91,8427.4,1115.45,2523.79,60.78,3904.03
2025-06-25,231.84,8420.66,1115.78,2561.45,61.08,3960.07
2025-06-26,233.32,8479.65,1106.95,2520.49,60.97,3946.02
2025-06-27,226.83,8394.68,1136.38,2514.37,60.86,3921.76
2025-06-30,225.78,8426.99,1163.19,2512.02,61.47,3936.08
2025-07-01,227.73,8404.78,1163.85,2538.38,61.87,3942.76
2025-07-02,229.49,8427.4,1138.01,2528.5,62.47,3943.68
2025-07-03,228.36,8457.54,1198.51,2538.85,61.33,3968.07
2025-07-04,230.16,8490.81,1182.81,2576.04,61.98,3982.2
2025-07-07,230.67,8432.92,1165.15,2547.33,60.89,3965.17
2025-07-08,232.31,8460.11,1185.1,2582.63,60.91,3998.45
2025-07-09,230.39,8474.03,1183.14,2761.05,60.69,3991.4
2025-07-10,234.73,8512.31,1198.18,2780.35,60.65,4010.02
2025-07-11,232.39,8514.83,1198.18,2747.4,59.99,4014.81
2025-07-14,232.11,8497.74,1191.64,2761.99,60.61,4017.67
2025-07-15,230.74,8434.43,1238.07,2762.46,60.66,4019.06
2025-07-16,230.31,8434.58,1246.9,2762.46,60.47,4007.2
2025-07-17,229.88,8461.31,1323.74,2786.47,60.32,4034.49
2025-07-18,230.08,8565.07,1301.83,2834.96,60.59,4058.55
2025-07-21,229.3,8595.22,1299.54,2799.18,60.96,4085.61
2025-07-22,229.65,8705.67,1280.9,2771.41,62.67,4118.96
2025-07-23,230.35,8758.53,1276.65,2758.22,62.01,4119.77
2025-07-24,229.41,8838.93,1273.71,2775.64,62.01,4149.04
2025-07-25,229.22,8655.52,1288.75,2723.86,61.62,4127.16
2025-07-28,227.69,8573.42,1270.11,2989.36,60.99,4135.82
2025-07-29,226.52,8575.12,1263.9,3072.22,61.01,4152.02
2025-07-30,227.62,8627.58,1269.46,3062.33,61.69,4151.24
2025-07-31,227.85,8488.04,1233.16,3029.85,61.35,4075.59
2025-08-01,227.62,8464.58,1233.49,2955.0,60.75,4054.93
2025-08-18,224.06,8522.36,1329.95,3038.32,62.42,4239.41
2025-08-19,223.63,8570.1,1313.93,2972.89,61.46,4223.37
2025-08-20,223.82,8630.4,1344.99,3027.5,61.82,4271.4
2025-08-21,223.9,8621.6,1414.97,3081.16,61.63,4288.07
2025-08-22,223.08,8700.49,1431.65,3127.77,61.69,4378.0
2025-08-25,225.46,8833.05,1439.82,3188.02,62.29,4469.22
2025-08-26,224.1,8789.23,1526.47,3142.83,62.02,4452.59
2025-08-27,222.06,8620.35,1506.2,3036.91,61.42,4386.13
2025-08-28,221.98,8610.8,1542.82,3035.97,61.09,4463.78
2025-08-29,221.63,8781.14,1538.9,3186.61,60.66,4496.76
2025-09-01,218.07,8761.54,1515.68,3286.41,61.09,4523.71
2025-09-02,223.78,8837.92,1467.62,3310.89,61.35,4490.45
2025-09-03,221.67,8783.9,1448.65,3457.29,60.97,4459.83
2025-09-04,222.26,8744.26,1486.91,3300.53,61.36,4365.21
2025-09-05,221.12,8796.21,1578.79,3480.36,61.35,4460.32
2025-09-08,219.83,8887.82,1662.17,3472.83,61.24,4467.57
2025-09-09,221.4,8906.76,1595.47,3415.4,61.33,4436.26
2025-09-10,222.06,8992.23,1607.89,3379.15,61.36,4445.36
2025-09-11,223.24,8999.72,1765.17,3283.59,61.47,4548.03
2025-09-12,220.26,8962.03,1758.96,3317.48,60.95,4522.0
2025-09-15,219.01,8957.51,1759.94,3321.72,61.38,4533.06
2025-09-16,217.17,8881.54,1748.5,3324.07,61.6,4523.34
2025-09-17,217.21,8846.46,1736.07,3370.2,62.17,4551.02
2025-09-18,213.58,8720.64,1772.04,3415.4,61.47,4498.11
2025-09-19,214.24,8720.69,1847.25,3347.61,61.79,4501.92
2025-09-22,213.93,8647.23,2028.4,3413.51,61.7,4522.61
2025-09-23,216.39,8617.43,2183.72,3349.96,62.05,4519.78
2025-09-24,215.49,8590.2,2330.87,3369.26,62.14,4566.07
2025-09-25,213.54,8575.12,2283.12,3470.95,61.91,4593.49
2025-09-26,213.46,8555.02,2136.31,3367.85,61.95,4550.05
2025-09-29,212.99,8684.97,2154.29,3326.42,61.54,4620.05
2025-09-30,211.94,8600.2,2150.69,3437.05,61.69,4640.69
2025-10-09,211.62,8563.97,2170.64,3418.22,62.63,4709.48
2025-10-10,211.04,8529.9,2023.5,3279.35,62.96,4616.83
2025-10-13,210.76,8475.63,1923.76,3221.92,63.14,4593.98
2025-10-14,215.26,8635.52,1834.17,3094.34,63.84,4539.06
2025-10-15,216.2,8690.69,1938.48,3194.61,64.05,4606.29
2025-10-16,217.88,8805.81,1971.18,3215.33,65.2,4618.42
2025-10-17,216.55,8655.52,1849.86,3133.42,65.09,4514.23
2025-10-20,215.88,8670.24,1904.15,3134.83,65.42,4538.22
2025-10-21,218.07,8692.0,2034.94,3175.78,64.99,4607.87
2025-10-22,217.96,8674.11,2000.93,3140.95,65.33,4592.57
2025-10-23,219.09,8720.74,2001.91,3135.3,65.41,4606.34
2025-10-24,217.96,8630.4,2125.19,3152.25,65.69,4660.68
2025-10-27,216.55,8582.21,2173.91,3223.33,65.88,4716.02
2025-10-28,216.59,8605.27,2149.71,3063.74,65.78,4691.97
2025-10-29,213.34,8539.45,2235.38,3082.57,65.33,4747.84
2025-10-30,215.02,8513.52,2162.14,3028.91,66.23,4709.91
2025-10-31,213.81,8529.95,2095.43,3088.69,65.7,4640.67
2025-11-03,217.33,8555.02,2092.82,3053.39,66.61,4653.4
2025-11-04,222.1,8524.88,2014.99,2983.72,66.71,4618.7
2025-11-05,221.28,8480.05,2029.38,2985.6,66.77,4627.26
2025-11-06,219.48,8555.68,2051.62,3007.25,67.18,4693.4
2025-11-07,220.15,8546.63,1994.07,2967.71,66.92,4678.79
2025-11-10,220.97,8692.2,1945.02,2979.48,67.32,4695.05
2025-11-11,221.91,8675.57,1882.56,2943.23,66.97,4652.17
2025-11-12,221.79,8706.52,1924.42,2992.19,66.77,4645.91
2025-11-13,222.88,8732.8,1911.67,3060.92,66.79,4702.07
2025-11-14,223.04,8663.56,1883.22,3029.85,66.26,4628.14
2025-11-17,220.69,8735.92,1884.53,2978.07,66.57,4598.05
2025-11-18,221.59,8761.04,1886.49,2977.12,66.08,4568.19
2025-11-19,222.92,8735.97,1891.07,2945.58,66.69,4588.29
2025-11-20,222.96,8716.37,1858.37,2922.99,66.17,4564.95
2025-11-21,222.06,8713.81,1763.54,2869.79,66.24,4453.61
2025-11-24,220.62,8640.45,1776.62,2924.4,65.37,4448.05
2025-11-25,223.04,8603.51,1856.73,2934.76,65.37,4490.4
2025-11-26,223.04,8626.13,1918.86,3004.43,65.17,4517.63
2025-11-27,222.81,8616.83,1897.93,2991.72,65.62,4515.4
2025-11-28,221.87,8632.91,1924.75,2991.25,65.31,4526.66
2025-12-01,223.78,8620.35,1951.89,2984.66,65.51,4576.49
2025-12-02,223.55,8560.2,1997.34,2946.05,65.77,4554.33
2025-12-03,222.1,8525.38,1958.75,2938.99,65.81,4531.05
2025-12-04,222.92,8499.65,1985.24,2952.17,65.92,4546.57
2025-12-05,223.82,8529.95,1972.81,2969.59,65.7,4584.54
2025-12-08,222.77,8470.71,1999.95,3009.14,65.07,4621.75
2025-12-09,222.22,8384.23,2016.96,3038.32,64.65,4598.22
2025-12-10,216.98,8393.23,1981.97,3052.45,64.35,4591.83
2025-12-11,216.9,8439.4,1940.11,3053.39,64.48,4552.18
2025-12-12,217.14,8482.92,2009.76,3047.74,64.17,4580.95
2025-12-15,217.37,8509.8,1911.01,2958.29,64.08,4552.06
2025-12-16,216.98,8489.7,1910.03,2853.32,64.34,4497.55
2025-12-17,216.28,8545.48,1953.52,2907.45,64.17,4579.88
2025-12-18,219.6,8534.93,1898.59,2893.33,65.0,4552.79
2025-12-19,218.11,8549.78,1892.05,2933.34,64.76,4568.18
2025-12-22,217.25,8541.04,1923.11,2937.11,65.05,4611.62
2025-12-23,217.8,8539.03,1933.57,2978.07,65.32,4620.73
2025-12-24,217.49,8504.06,1974.12,2951.23,64.42,4634.06
2025-12-25,217.29,8570.74,1978.7,2959.24,64.3,4642.54
2025-12-26,216.98,8570.54,1945.02,2943.23,64.24,4657.24
2025-12-29,217.64,8509.59,1939.13,2917.34,64.37,4639.37
2025-12-30,219.25,8447.88,1934.23,2901.8,64.62,4651.28
2025-12-31,218.54,8384.87,1889.76,2873.09,64.67,4629.94
2026-01-05,219.52,8630.18,1949.92,3038.32,64.43,4717.75
2026-01-06,221.01,8640.28,1971.83,3037.38,64.95,4790.69
2026-01-07,218.74,8616.92,1917.22,3074.57,65.43,4776.67
2026-01-08,216.51,8561.34,1839.07,3062.8,65.62,4737.65
2026-01-09,215.42,8595.51,1855.1,3071.28,66.62,4758.92
2026-01-12,214.71,8616.26,1847.9,3074.57,66.03,4789.92
2026-01-13,214.75,8554.81,1820.11,3106.11,66.07,4761.03
2026-01-14,210.61,8489.54,1787.41,3063.27,65.91,4741.93
2026-01-15,210.76,8443.71,1911.34,3042.56,65.73,4751.43
2026-01-16,209.29,8409.09,1934.56,2984.66,65.17,4731.87
2026-01-19,208.62,8378.94,1927.36,2946.05,64.87,4734.46
2026-01-20,209.33,8366.63,1914.28,2916.87,65.02,4718.88
2026-01-21,207.41,8253.62,1901.2,2898.04,64.25,4723.07
2026-01-22,205.89,8198.35,1879.95,2866.97,64.82,4723.71
2026-01-23,204.52,8182.97,1850.19,2845.78,64.17,4702.5
2026-01-26,206.55,8208.1,1804.09,2806.71,65.82,4706.96
2026-01-27,206.86,8213.17,1791.99,2761.52,64.82,4705.69
2026-01-28,205.69,8116.09,1777.6,2730.92,65.35,4717.99
2026-01-29,208.55,8689.07,1732.15,2804.36,65.55,4753.87
2026-01-30,209.09,8504.56,1725.61,2806.71,66.1,4706.34
2026-02-02,208.23,8635.21,1742.94,2728.1,64.38,4605.98
2026-02-03,207.65,8875.99,1750.79,2774.23,63.77,4660.11
2026-02-04,210.42,9127.63,1732.48,2780.35,66.59,4698.68
2026-02-05,213.16,9278.38,1725.94,2806.71,66.03,4670.42
2026-02-06,212.73,9077.44,1708.61,2766.7,65.84,4643.6
2026-02-09,212.26,9127.43,1726.59,2773.29,66.38,4719.06
2026-02-10,211.71,9026.13,1725.61,2818.01,66.65,4724.3
2026-02-11,211.95,9023.77,1707.95,2841.55,67.03,4713.82
2026-02-12,210.34,8934.68,1689.64,2834.02,66.73,4719.58
2026-02-13,209.25,8928.15,1701.74,2810.01,65.62,4660.41
2026-02-24,210.15,8835.19,1696.18,2799.65,66.69,4707.54
2026-02-25,209.52,8960.11,1727.24,2792.59,66.35,4735.89
2026-02-26,209.21,8832.23,1713.51,2738.92,66.0,4726.87
2026-02-27,209.41,8776.0,1682.77,2731.39,66.43,4710.65
2026-03-02,209.09,8701.08,1646.48,2636.3,68.9,4728.67
2026-03-03,211.09,8631.14,1590.23,2592.52,69.98,4655.9
2026-03-04,208.82,8505.47,1553.94,2562.86,70.28,4602.62
2026-03-05,210.97,8494.71,1577.48,2597.7,70.05,4647.69
2026-03-06,211.16,8509.59,1587.29,2684.32,70.0,4660.44
2026-03-09,209.56,8484.46,1561.13,2655.13,72.12,4615.46
2026-03-10,211.24,8508.98,1655.63,2730.92,70.35,4674.76
2026-03-11,212.34,8499.54,1681.14,2697.03,72.0,4704.5
2026-03-12,212.34,8459.34,1665.77,2672.08,73.43,4687.56
2026-03-13,213.35,8568.07,1653.67,2663.13,73.09,4669.14
2026-03-16,213.94,8801.93,1651.38,2685.73,72.66,4671.56
2026-03-17,214.76,8926.64,1670.02,2719.15,71.91,4637.44
2026-03-18,213.98,8845.24,1654.0,2746.46,71.65,4658.33
2026-03-19,213.39,8765.2,1611.49,2705.97,73.64,4583.25
2026-03-20,213.32,8725.65,1617.37,2664.54,73.72,4567.02
2026-03-23,209.13,8540.09,1554.59,2553.45,73.67,4418.0
2026-03-24,211.36,8536.37,1555.9,2593.93,72.65,4474.72
2026-03-25,211.4,8551.14,1707.3,2615.59,71.42,4537.47
2026-03-26,212.34,8519.53,1711.87,2558.62,71.44,4532.17
